"","x1","against_blm","for_blm","name","party","text","time","topic_blm"
"833",60584,0,0,"Tony Evers","Democratic","wisconsin’s small businesses—from retail to lodging and events—need our help now more than ever. that’s why we invested an additional $100 million of our cares funds to directly help these folks keep the lights on and the doors open.","2020-10-14 0:24:24",0
"834",60625,0,0,"Tony Evers","Democratic","thank you to 
@browncohealth
, the 
@oneidanationwi
 health department, and the de pere health department—they are stepping up to help wisconsinites in the fox valley stay safe.","2020-10-05 22:01:02",0
"835",60635,0,0,"Tony Evers","Democratic","we need to put the brakes on this pandemic, but it’s going to take all of us, together. we need local leaders and individuals alike to step up to protect their neighbors and communities by staying safer at home, wearing a mask, and following 
@dhswi
’s recommendations.","2020-10-03 16:30:34",0
"836",60636,0,0,"Tony Evers","Democratic","kathy and i are sending our best wishes to president trump and first lady melania trump in their recovery.","2020-10-02 13:59:09",0
"837",60642,0,0,"Tony Evers","Democratic","i look forward to the good work of this council in addressing disparate health outcomes and building a healthier, more equitable state for every family. learn more about the council and find a link to watch their meeting at 1:15 pm here","2020-09-30 17:54:29",0
"838",60656,0,0,"Tony Evers","Democratic","wisconsin was in a pretty good place in our fight against #covid19 but unfortunately the last few weeks have changed things. on tuesday, i issued a new public health emergency and mask requirement that will last until nov. 21.","2020-09-24 16:05:30",0
"839",60670,NA,NA,"Tony Evers","Democratic","justice ginsberg was a stalwart public servant who spent her life working to hold our country accountable for our promises of equity, equality, truth, and justice. what a devastating loss.","2020-09-19 00:15:36",1
"840",60674,0,0,"Tony Evers","Democratic","our local public health officials have stepped up in a big way to keep our friends, our families, our students, and our communities healthy and safe. on behalf of myself and the state of wisconsin, thank you!","2020-09-16 23:17:35",0
"841",60693,0,0,"Tony Evers","Democratic","that’s why last week we announced an additional $30 million of cares funding for our early care and education providers. these funds are a recognition of the vital role they play in our communities, learn more here:","2020-09-12 15:25:56",0
"842",60696,NA,NA,"Tony Evers","Democratic","as i have said before, it’s on all of us to start the hard but just work of dismantling racism in our communities and state. i’m proud of our young people who are leading the way.","2020-09-11 19:35:47",1
"843",60707,NA,NA,"Tony Evers","Democratic","we have much work to do, from repairing the physical damage and the divisions that caused so much fear, pain, and devastation, to addressing the critical issues of equity and justice in our communities and state. we’re ready to get to work, together.","2020-09-01 19:02:58",1
"844",60715,0,0,"Tony Evers","Democratic","wisconsin workers continue to face financial burdens and stress due to the covid-19 pandemic, and we are working hard to ensure folks across the state are able to access the support they need.","2020-08-28 19:39:31",0
"845",60716,0,0,"Tony Evers","Democratic","this is my crew. thank you, 
@brewers
.","2020-08-27 1:54:41",0
"846",60717,NA,NA,"Tony Evers","Democratic","""it is imperative for the wisconsin state legislature to reconvene after months of inaction and take up meaningful measures to address issues of police accountability, brutality, and criminal justice reform.""

i couldn’t agree more. thank you, 
@bucks
.","2020-08-27 00:48:29",1
"847",60719,NA,NA,"Tony Evers","Democratic","we cannot let the hateful actions of a few designed to create chaos distract us from our pursuit for a more fair, equitable, and accountable state and country for jacob blake and the many others who deserve justice.","2020-08-26 18:26:30",1
"848",60720,NA,NA,"Tony Evers","Democratic","we must turn from violence and remember that any single act of injustice against one person is less justice for us all.","2020-08-26 18:26:30",1
"849",60721,NA,NA,"Tony Evers","Democratic","i also ask the individuals who are not there to exercise those rights to please stay home and let local first responders, law enforcement, and members of the wisconsin national guard do their jobs.","2020-08-26 18:26:29",1
"850",60722,0,0,"Tony Evers","Democratic","a senseless tragedy like this cannot happen again. i again ask those who choose to exercise their first amendment rights please do so peacefully and safely, as so many did last night.","2020-08-26 18:26:28",0
"851",60726,NA,NA,"Tony Evers","Democratic","tonight, and in the days ahead, if you are going to protest, please do so peacefully and safely. please do not allow the actions of a few distract us from the work we must do together to demand justice, equity, and accountability.","2020-08-25 18:22:56",1
"852",60728,NA,NA,"Tony Evers","Democratic","we cannot allow the cycle of systemic racism and injustice to continue. we also cannot continue going down this path of damage and destruction.","2020-08-25 18:22:55",1
"853",60729,NA,NA,"Tony Evers","Democratic","but as i said yesterday, and as i’ll reiterate today, everyone should be able to exercise their fundamental right—whether a protester or member of the press—peacefully and safely.","2020-08-25 18:22:55",1
"854",60730,NA,NA,"Tony Evers","Democratic","we cannot forget the reason why these protests began, and what we have seen play out over the last two nights and many nights this year is the pain, anguish, and exhaustion of being black in our state and country.","2020-08-25 18:22:55",1
"855",60731,NA,NA,"Tony Evers","Democratic","the ability to exercise first amendment rights is a critically important part of our democracy and the pursuit of justice. but there remains a line between peaceful assembly and what we saw last night that put individuals, families, and businesses in danger.","2020-08-25 18:22:55",1
"856",60732,NA,NA,"Tony Evers","Democratic","we must rise to this movement and this moment and meet it with our empathy, our humanity, and a fierce commitment to disrupt the cycle of systemic racism and bias that devastates black families and communities. 
 
icymi today's press conference is here","2020-08-24 20:49:10",1
"857",60736,NA,NA,"Tony Evers","Democratic","so, today, we announced a special session of the legislature to convene at noon on august 31st, to take up this package of legislation and begin the long but important path toward ensuring our state and our country start to live up to our promises of equity and justice.","2020-08-24 18:58:41",1
